Code,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
20444,Assault by striking by thrown object,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLx2100,"","",Aslt_algo_index,"",2,read
24224,Homicidal cut of any part of body,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL60.00,"","",Aslt_algo_index,"",2,read
45796,[X]Sequel intentn self-harm assault+event of undeterm intent,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U72..00,"","",Aslt_algo_index,"",2,read
57006,Assault by hanging and strangulation,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL3..00,"","",Aslt_algo_index,"",2,read
50503,Assault by poisoning,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL2..00,"","",Aslt_algo_index,"",2,read
53084,Late effects of homicide or assault,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLy..00,"","",Aslt_algo_index,"",2,read
60864,"[X]Assault by rifle, shotgun and larger firearm discharge",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U39..00,"","",Aslt_algo_index,"",2,read
61580,[X]Sequelae of assault,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U721.00,"","",Aslt_algo_index,"",2,read
56326,[X]Assault by bodily force occurrn in residential institut'n,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3K1.00,Residential institution,"",Aslt_algo_index,"",2,read
52440,Assault by firearms and explosives,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL5..00,"","",Aslt_algo_index,"",2,read
42913,"[X]Assault by sharp object, occurrence on street / highway",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3E4.00,"","",Aslt_algo_index,"",2,read
26883,"[X]Assault - gun, larger gun",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U39..12,"","",Aslt_algo_index,"",2,read
56218,[X]Assault by bodily force occurrence at trade/service area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3K5.00,"","",Aslt_algo_index,"",2,read
48800,"[X]Assault by drugs, medicaments and biological substances",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U30..00,"","",Aslt_algo_index,"",2,read
41298,[X]Personlty chang aft expos life-threat sit/victim/terrorsm,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,Eu62014,"","",Aslt_algo_index,"",2,read
55572,[X]Smothered / suffocated,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U36..12,"","",Aslt_algo_index,"",2,read
54319,[X]Sexual assault by bodily force occurrn oth specif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3Ly.00,Other specified places,"",Aslt_algo_index,"",2,read
24322,[X]Sexual assault by bodily force occurrn on street/highway,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3L4.00,"","",Aslt_algo_index,"",2,read
62824,[X]Hit strck kick twist bit/scr anoth pers oth unspecif plce,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U120z00,Unspecified place,"",Aslt_algo_index,"",2,read
61068,[X]Rifle shotgun and larger firearm discharge,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U11D.00,"","",Aslt_algo_index,"",2,read
69598,[X]Strikng against/struck by othrr object occ unspecif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U112z00,Unspecified place,"",Aslt_algo_index,"",2,read
40736,[X]Assault by unspecified chemical or noxious substance,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U35..00,"","",Aslt_algo_index,"",2,read
66023,[X]Handgun discharge,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U11C.00,"","",Aslt_algo_index,"",2,read
29547,Assault by acid,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL10.00,"","",Aslt_algo_index,"",2,read
58008,[X]Assault by gases and vapours,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U33..00,"","",Aslt_algo_index,"",2,read
32033,[X]Assault by other and unspecified firearm discharge,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3A..00,"","",Aslt_algo_index,"",2,read
59376,[X]Assault by sharp object occurrn at other specified place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3Ey.00,Other specified places,"",Aslt_algo_index,"",2,read
34017,"[X]Assault by blunt object, occurrence on street / highway",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3F4.00,"","",Aslt_algo_index,"",2,read
65211,Assault by bomb in car,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL5y000,"","",Aslt_algo_index,"",2,read
66700,Assault by petrol bomb,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL56.00,"","",Aslt_algo_index,"",2,read
48069,Assault by poisoning by drugs or medicines,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL20.00,"","",Aslt_algo_index,"",2,read
52873,[X]Assault by other specif means occurrn unspecified place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3yz.00,Unspecified place,"",Aslt_algo_index,"",2,read
46506,[X]Assault by other specified chemicals+noxious substances,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U34..00,"","",Aslt_algo_index,"",2,read
65989,Assault by fire,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLx0.00,"","",Aslt_algo_index,"",2,read
48607,Assault by other firearms,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL54.00,"","",Aslt_algo_index,"",2,read
43870,[X]Assault by unspecified means occurrn on street / highway,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3z4.00,"","",Aslt_algo_index,"",2,read
25308,[X]Discharge from other and unspecified firearms,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U11E.00,"","",Aslt_algo_index,"",2,read
56940,[X]Hit strck kick twist bit/scr anoth pers oth specif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U120y00,"","",Aslt_algo_index,"",2,read
57086,Assault by handgun,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL50.00,"","",Aslt_algo_index,"",2,read
59053,Assault by homicidal burns NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLx0z00,"","",Aslt_algo_index,"",2,read
48805,[X]Hit struck kick twist bit/scratch anoth pers resid instit,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U120100,Residential institution,"",Aslt_algo_index,"",2,read
94336,[X]Struck by thrwn projectd/fallng obj occ unspecif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U110z00,Unspecified place,"",Aslt_algo_index,"",2,read
71311,"[X]Assault by hanging, strangulation and suffocation",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U36..00,"","",Aslt_algo_index,"",2,read
53135,[X]Assault by othr specif means occurrn on street / highway,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3y4.00,"","",Aslt_algo_index,"",2,read
35791,"[X]Crushed, pushed or stepped on by crowd or human stampede",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U122.00,"","",Aslt_algo_index,"",2,read
54388,Assault by antipersonnel bomb,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL55.00,"","",Aslt_algo_index,"",2,read
53458,Homicidal puncture of any part of body,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL61.00,"","",Aslt_algo_index,"",2,read
59088,[X]Hit struck kick twist bitten/scratch anoth pers occ home,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U120000,Home,"",Aslt_algo_index,"",2,read
60884,[X]Assault by crashing of motor vehicle,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3J..00,"","",Aslt_algo_index,"",2,read
31028,[X]Hit strck kick twist bit/scrtch anoth pers sprt/athl area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U120300,"","",Aslt_algo_index,"",2,read
50438,[X]Assault by blunt object occ at sch oth ins/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3F2.00,"","",Aslt_algo_index,"",2,read
41303,Assault by letter bomb,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL57.00,"","",Aslt_algo_index,"",2,read
71264,[X]Assault by sharp object occ at sch oth ins/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3E2.00,"","",Aslt_algo_index,"",2,read
72511,"Assault by corrosive or caustic substance, except poisoning",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL1..00,"","",Aslt_algo_index,"",2,read
64149,Assault by pushing from high place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLx1.00,"","",Aslt_algo_index,"",2,read
42123,Assault by suffocation,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL33.00,"","",Aslt_algo_index,"",2,read
25065,[X]Assault by blunt object occurrn at other specified place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3Fy.00,"","",Aslt_algo_index,"",2,read
22711,[X]Assault by oth specif means occ sch oth ins/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3y2.00,"","",Aslt_algo_index,"",2,read
33894,[X]Assault by unspecified means occ sch oth ins/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3z2.00,"","",Aslt_algo_index,"",2,read
58748,Assault by bomb NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL5yy00,"","",Aslt_algo_index,"",2,read
50166,Assault by hot liquid,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLx3.00,"","",Aslt_algo_index,"",2,read
64152,"[X]Assault by bodily force, occurrence at sport/athlet area",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3K3.00,"","",Aslt_algo_index,"",2,read
49299,[X]Assault by sharp object occurrence at trade/service area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3E5.00,"","",Aslt_algo_index,"",2,read
64198,[X]Assault by unspecified means occurrn other specif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3zy.00,"","",Aslt_algo_index,"",2,read
65289,Assault by caustic substance,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL11.00,"","",Aslt_algo_index,"",2,read
66514,Homicide,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL9..00,"","",Aslt_algo_index,"",2,read
38665,[X]Disch from oth/unspecif firearm occ at unspecified place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U11E900,Unspecified place,"",Aslt_algo_index,"",2,read
60606,[X]Rifle shotgun+largr firearm disch occ at unspecif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U11Dz00,Unspecified place,"",Aslt_algo_index,"",2,read
51749,[X]Assault by pushing / placing victim before moving object,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3H..00,"","",Aslt_algo_index,"",2,read
60464,[X]Contact with knife sword/dagger occurrn on street/highwy,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U116400,"","",Aslt_algo_index,"",2,read
66737,Assault by handgun NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL50z00,"","",Aslt_algo_index,"",2,read
92315,[X]Assault by oth specif means occurrn resident institution,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3y1.00,Residential institution,"",Aslt_algo_index,"",2,read
73101,[X]Sexual assault by bodily force occurrn resident instit'n,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3L1.00,Residential institution,"",Aslt_algo_index,"",2,read
96649,[X]Assault oth+unsp firearm discharge occ unspecified place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3Az.00,Unspecified place,"",Aslt_algo_index,"",2,read
54928,"[X]Assault by smoke, fire and flames",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3C..00,"","",Aslt_algo_index,"",2,read
62109,[X]Oth fall sme levl coll/push anoth per occ oth spec place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U103y00,"","",Aslt_algo_index,"",2,read
49606,[X]Sexual assault by bodil forc occ sch oth ins/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3L2.00,"","",Aslt_algo_index,"",2,read
50153,Assault by drowning,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL4..00,"","",Aslt_algo_index,"",2,read
60248,[X]Assault by hanging strangulatn+suffocatn occurrn at home,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U360.00,Home,"",Aslt_algo_index,"",2,read
93052,[X]Hanging strangulat+suffocat undet intent occurrn at home,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U410.00,Home,"",Aslt_algo_index,"",2,read
65968,[X]Assault by corrosive substance,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U31..00,"","",Aslt_algo_index,"",2,read
72958,[X]Assault by other specif means occurrn other specif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3yy.00,"","",Aslt_algo_index,"",2,read
71032,[X]Assault by pesticide,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U32..00,"","",Aslt_algo_index,"",2,read
35173,"[X]Assault by steam, hot vapours and hot objects",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3D..00,"","",Aslt_algo_index,"",2,read
103153,[X]Hit strck kick twist bittn/scrtch anoth pers street/h'way,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U120400,"","",Aslt_algo_index,"",2,read
109535,[X]Hit struck kick twist bitten/scratch anoth pers occ farm,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U120700,"","",Aslt_algo_index,"",2,read
103885,[X]Sexual assault by bodily force occurrn indust/constr area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3L6.00,"","",Aslt_algo_index,"",2,read
47062,Assault by bomb in house,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL5y100,"","",Aslt_algo_index,"",2,read
55285,Assault by hanging,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL31.00,"","",Aslt_algo_index,"",2,read
55279,Assault by military firearms,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL53.00,"","",Aslt_algo_index,"",2,read
63383,Assault by pistol,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL50000,"","",Aslt_algo_index,"",2,read
71472,Assault by poisoning by other gases or vapours,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL22.00,"","",Aslt_algo_index,"",2,read
95160,Assault by poisoning NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL2z.00,"","",Aslt_algo_index,"",2,read
99124,"[X]Assault by handgun discharge, occurrence at home",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U380.00,Home,"",Aslt_algo_index,"",2,read
96493,[X]Assault by rifl shotgun+larger firearm disch occ at home,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U390.00,Home,"",Aslt_algo_index,"",2,read
73148,[X]Drowning + submersion while in bath-tub occurrn at home,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U130000,Home,"",Aslt_algo_index,"",2,read
59512,[X]Struck by thrown projectd/falling object occurrn at home,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U110000,Home,"",Aslt_algo_index,"",2,read
61476,[X]Assault by gases and vapour occurrn at unspecified place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U33z.00,Unspecified place,"",Aslt_algo_index,"",2,read
63862,[X]Assault unspecif chemicl/noxous subst occ unspecif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U35z.00,Unspecified place,"",Aslt_algo_index,"",2,read
67376,[X]Assault by explosive material,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3B..00,"","",Aslt_algo_index,"",2,read
104195,[X]Assault by explosive material occurrn other specif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3By.00,"","",Aslt_algo_index,"",2,read
66473,[X]Assault by push fr high plce occ sch oth ins/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3G2.00,"","",Aslt_algo_index,"",2,read
71426,[X]Assault by sharp object occurrn at sports/athletics area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3E3.00,"","",Aslt_algo_index,"",2,read
105193,[X]Assault drug medicam+biolog subs occ sch/ins/pub adm area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U302.00,"","",Aslt_algo_index,"",2,read
58820,[X]Asslt by push/plac victm befr mov obj occ oth specif plce,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3Hy.00,"","",Aslt_algo_index,"",2,read
72819,[X]Strikng against/strck by othr objct occ on street/highway,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U112400,"","",Aslt_algo_index,"",2,read
53154,[X]Struck by thrwn projectd/fallng obj occ oth specif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U110y00,"","",Aslt_algo_index,"",2,read
56797,Assassination attempt NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLxz100,"","",Aslt_algo_index,"",2,read
91601,Assassination successful NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TLxz200,"","",Aslt_algo_index,"",2,read
50493,Assault by corrosive substance NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL1z.00,"","",Aslt_algo_index,"",2,read
68823,Assault by explosive NOS,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,TL5z.00,"","",Aslt_algo_index,"",2,read
105543,"[X]Assault by gases and vapours, occurrence at home",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U330.00,Home,"",Aslt_algo_index,"",2,read
66326,[X]Assault by oth+unspecif firearm discharge occurrn home,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3A0.00,Home,"",Aslt_algo_index,"",2,read
101537,[X]Assault by push/plac victm befor movng obj occurrn home,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3H0.00,Home,"",Aslt_algo_index,"",2,read
109859,[X]Assault by steam hot vapours+hot objects occurrn at home,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3D0.00,Home,"",Aslt_algo_index,"",2,read
59906,[X]Drowning+submersn follow fall into bath-tub occ at home,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U131000,Home,"",Aslt_algo_index,"",2,read
99723,[X]Drowning+submersn while in swimming-pool occurrn at home,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U132000,Home,"",Aslt_algo_index,"",2,read
53386,"[X]Handgun discharge, occurrence at home",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U11C000,Home,"",Aslt_algo_index,"",2,read
54260,[X]Assault by blunt object occurrn in resident institution,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3F1.00,Residential institution,"",Aslt_algo_index,"",2,read
100389,[X]Assault by pesticides occurrn in residential institution,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U321.00,Residential institution,"",Aslt_algo_index,"",2,read
103138,[X]Assault by sharp object occurrn in resident institution,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3E1.00,Residential institution,"",Aslt_algo_index,"",2,read
62522,[X]Assault by unspecified means occurrn resident institut'n,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3z1.00,Residential institution,"",Aslt_algo_index,"",2,read
99091,[X]Crush push/step on by crowd/humn stampede occ resid inst,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U122100,Residential institution,"",Aslt_algo_index,"",2,read
112244,[X]Disch from other/unspecif firearms occ in resid instit'n,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U11E100,Residential institution,"",Aslt_algo_index,"",2,read
96663,[X]Strikng against/struck by other object occ in resid inst,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U112100,Residential institution,"",Aslt_algo_index,"",2,read
93173,[X]Assault by handgun discharge occurrenc at unspecif place,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U38z.00,Unspecified place,"",Aslt_algo_index,"",2,read
99109,"[X]Assault by pesticides, occurrence at unspecified place",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U32z.00,Unspecified place,"",Aslt_algo_index,"",2,read
98708,"[X]Handgun discharge, occurrence at unspecified place",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U11Cz00,Unspecified place,"",Aslt_algo_index,"",2,read
92504,[X]Assault by blunt object occurrence at trade/service area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3F5.00,"","",Aslt_algo_index,"",2,read
56280,[X]Assault by blunt object occurrn at sports/athletics area,ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3F3.00,"","",Aslt_algo_index,"",2,read
73938,"[X]Assault by bodily force, occurrence on farm",ASSLT_ALGO,Assault NOS (algo),Assault NOS (algo),Assault NOS (algo),mIPV_ASSLT_ALGO,U3K7.00,"","",Aslt_algo_index,"",2,read
