medcode,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,readcode_gemscript,Severity,cut_off,scale,Reference_std,individual,system
X812,Intentional self-harm by jumping or lying before moving object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X813,Intentional self-harm by jumping or lying before moving object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X814,Intentional self-harm by jumping or lying before moving object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X815,Intentional self-harm by jumping or lying before moving object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X816,Intentional self-harm by jumping or lying before moving object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X817,Intentional self-harm by jumping or lying before moving object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X818,Intentional self-harm by jumping or lying before moving object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X819,Intentional self-harm by jumping or lying before moving object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X74,Intentional self-harm by other and unspecified firearm discharge,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X740,Intentional self-harm by other and unspecified firearm discharge,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X741,Intentional self-harm by other and unspecified firearm discharge,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X742,Intentional self-harm by other and unspecified firearm discharge,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X743,Intentional self-harm by other and unspecified firearm discharge,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X744,Intentional self-harm by other and unspecified firearm discharge,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X745,Intentional self-harm by other and unspecified firearm discharge,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X746,Intentional self-harm by other and unspecified firearm discharge,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X747,Intentional self-harm by other and unspecified firearm discharge,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X748,Intentional self-harm by other and unspecified firearm discharge,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X749,Intentional self-harm by other and unspecified firearm discharge,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X83,Intentional self-harm by other specified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X830,Intentional self-harm by other specified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X831,Intentional self-harm by other specified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X832,Intentional self-harm by other specified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X833,Intentional self-harm by other specified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X834,Intentional self-harm by other specified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X835,Intentional self-harm by other specified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X836,Intentional self-harm by other specified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X837,Intentional self-harm by other specified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X838,Intentional self-harm by other specified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X839,Intentional self-harm by other specified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X73,"Intentional self-harm by rifle, shotgun and larger firearm discharge",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X730,"Intentional self-harm by rifle, shotgun and larger firearm discharge",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X731,"Intentional self-harm by rifle, shotgun and larger firearm discharge",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X732,"Intentional self-harm by rifle, shotgun and larger firearm discharge",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X733,"Intentional self-harm by rifle, shotgun and larger firearm discharge",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X734,"Intentional self-harm by rifle, shotgun and larger firearm discharge",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X735,"Intentional self-harm by rifle, shotgun and larger firearm discharge",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X736,"Intentional self-harm by rifle, shotgun and larger firearm discharge",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X737,"Intentional self-harm by rifle, shotgun and larger firearm discharge",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X738,"Intentional self-harm by rifle, shotgun and larger firearm discharge",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X739,"Intentional self-harm by rifle, shotgun and larger firearm discharge",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X78,Intentional self-harm by sharp object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X780,Intentional self-harm by sharp object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X781,Intentional self-harm by sharp object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X782,Intentional self-harm by sharp object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X783,Intentional self-harm by sharp object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X784,Intentional self-harm by sharp object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X785,Intentional self-harm by sharp object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X786,Intentional self-harm by sharp object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X787,Intentional self-harm by sharp object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X788,Intentional self-harm by sharp object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X789,Intentional self-harm by sharp object,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X76,"Intentional self-harm by smoke, fire and flames",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X760,"Intentional self-harm by smoke, fire and flames",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X761,"Intentional self-harm by smoke, fire and flames",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X762,"Intentional self-harm by smoke, fire and flames",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X763,"Intentional self-harm by smoke, fire and flames",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X764,"Intentional self-harm by smoke, fire and flames",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X765,"Intentional self-harm by smoke, fire and flames",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X766,"Intentional self-harm by smoke, fire and flames",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X767,"Intentional self-harm by smoke, fire and flames",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X768,"Intentional self-harm by smoke, fire and flames",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X769,"Intentional self-harm by smoke, fire and flames",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X77,"Intentional self-harm by steam, hot vapours and hot objects",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X770,"Intentional self-harm by steam, hot vapours and hot objects",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X771,"Intentional self-harm by steam, hot vapours and hot objects",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X772,"Intentional self-harm by steam, hot vapours and hot objects",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X773,"Intentional self-harm by steam, hot vapours and hot objects",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X774,"Intentional self-harm by steam, hot vapours and hot objects",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X775,"Intentional self-harm by steam, hot vapours and hot objects",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X776,"Intentional self-harm by steam, hot vapours and hot objects",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X777,"Intentional self-harm by steam, hot vapours and hot objects",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X778,"Intentional self-harm by steam, hot vapours and hot objects",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X779,"Intentional self-harm by steam, hot vapours and hot objects",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X84,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X840,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X841,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X842,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X843,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X844,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X845,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X846,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X847,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X848,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X849,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X65,Intentional self-poisoning by and exposure to alcohol,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X653,Intentional self-poisoning by and exposure to alcohol,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X657,Intentional self-poisoning by and exposure to alcohol,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X61,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X611,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X612,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X613,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X614,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X615,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X616,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X617,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X618,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X619,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X62,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X621,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X622,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X623,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X624,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X625,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X626,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X627,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X628,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X629,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X60,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X601,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X602,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X603,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X604,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X605,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X606,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X607,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X608,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X609,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X660,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X661,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X662,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X663,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X664,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X665,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X666,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X667,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X668,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X669,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X690,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X691,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X692,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X693,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X694,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X695,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X696,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X697,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X698,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X699,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X64,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X641,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X642,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X643,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X644,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X645,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X646,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X647,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X648,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X649,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X63,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X631,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X632,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X633,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X634,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
X635,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,"","","","","",2,ICD-10
