Code,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
43197,[X]Hit strck kick twst bit/scr prs sch oth inst/pub adm area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U120200,"","","","",1,read
51354,[X]Assault by handgun discharge,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U38..00,"","","","",1,read
48286,Assault by striking by blunt or thrown object,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TLx2.00,"","","","",1,read
28916,[X]Intentionally shot with handgun,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U38..11,"","","","",1,read
24644,[X]Strangled,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U36..11,"","","","",1,read
60516,"[X]Assault by sharp object, occurrence at unspecified place",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3Ez.00,Unspecified place,"","","",1,read
49354,[X]Assault by other specified means,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3y..00,"","","","",1,read
34710,Deliberate shooting NOS,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL5x.00,"","","","",1,read
36705,"[X]Assault - gun, handgun",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U38..12,"","","","",1,read
27974,[X]Assault by bodily force occurrn at other specified place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3Ky.00,"","","","",1,read
28298,[X]Assault by bodily force occurrn sch oth ins/pub adm area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3K2.00,"","","","",1,read
31939,[X]Intentionally shot with shotgun,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U39..11,"","","","",1,read
24565,[X]Struck by thrown projected or falling object,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U110.00,"","","","",1,read
41570,"[X]Assault by sharp object, occurrence at home",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3E0.00,Home,"","","",1,read
68993,"[X]Assault by blunt object, occurrence at unspecified place",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3Fz.00,Unspecified place,"","","",1,read
44610,[X]Striking against or struck by other objects,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U112.00,"","","","",1,read
28336,Assault by striking by blunt or thrown object NOS,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TLx2z00,"","","","",1,read
20444,Assault by striking by thrown object,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TLx2100,"","","","",1,read
57006,Assault by hanging and strangulation,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL3..00,"","","","",1,read
50503,Assault by poisoning,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL2..00,"","","","",1,read
60864,"[X]Assault by rifle, shotgun and larger firearm discharge",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U39..00,"","","","",1,read
61580,[X]Sequelae of assault,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U721.00,"","","","",1,read
56326,[X]Assault by bodily force occurrn in residential institut'n,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3K1.00,Residential institution,"","","",1,read
52440,Assault by firearms and explosives,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL5..00,"","","","",1,read
42913,"[X]Assault by sharp object, occurrence on street / highway",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3E4.00,"","","","",1,read
26883,"[X]Assault - gun, larger gun",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U39..12,"","","","",1,read
56218,[X]Assault by bodily force occurrence at trade/service area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3K5.00,"","","","",1,read
48800,"[X]Assault by drugs, medicaments and biological substances",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U30..00,"","","","",1,read
55572,[X]Smothered / suffocated,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U36..12,"","","","",1,read
62824,[X]Hit strck kick twist bit/scr anoth pers oth unspecif plce,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U120z00,Unspecified place,"","","",1,read
61068,[X]Rifle shotgun and larger firearm discharge,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U11D.00,"","","","",1,read
69598,[X]Strikng against/struck by othrr object occ unspecif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U112z00,Unspecified place,"","","",1,read
40736,[X]Assault by unspecified chemical or noxious substance,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U35..00,"","","","",1,read
66023,[X]Handgun discharge,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U11C.00,"","","","",1,read
29547,Assault by acid,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL10.00,"","","","",1,read
58008,[X]Assault by gases and vapours,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U33..00,"","","","",1,read
32033,[X]Assault by other and unspecified firearm discharge,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3A..00,"","","","",1,read
34017,"[X]Assault by blunt object, occurrence on street / highway",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3F4.00,"","","","",1,read
59376,[X]Assault by sharp object occurrn at other specified place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3Ey.00,"","","","",1,read
65211,Assault by bomb in car,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL5y000,"","","","",1,read
66700,Assault by petrol bomb,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL56.00,"","","","",1,read
48069,Assault by poisoning by drugs or medicines,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL20.00,"","","","",1,read
52873,[X]Assault by other specif means occurrn unspecified place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3yz.00,Unspecified place,"","","",1,read
46506,[X]Assault by other specified chemicals+noxious substances,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U34..00,"","","","",1,read
65989,Assault by fire,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TLx0.00,"","","","",1,read
48607,Assault by other firearms,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL54.00,"","","","",1,read
43870,[X]Assault by unspecified means occurrn on street / highway,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3z4.00,"","","","",1,read
25308,[X]Discharge from other and unspecified firearms,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U11E.00,"","","","",1,read
56940,[X]Hit strck kick twist bit/scr anoth pers oth specif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U120y00,"","","","",1,read
57086,Assault by handgun,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL50.00,"","","","",1,read
48805,[X]Hit struck kick twist bit/scratch anoth pers resid instit,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U120100,Residential institution,"","","",1,read
94336,[X]Struck by thrwn projectd/fallng obj occ unspecif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U110z00,Unspecified place,"","","",1,read
71311,"[X]Assault by hanging, strangulation and suffocation",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U36..00,"","","","",1,read
53135,[X]Assault by othr specif means occurrn on street / highway,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3y4.00,"","","","",1,read
35791,"[X]Crushed, pushed or stepped on by crowd or human stampede",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U122.00,"","","","",1,read
54388,Assault by antipersonnel bomb,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL55.00,"","","","",1,read
59088,[X]Hit struck kick twist bitten/scratch anoth pers occ home,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U120000,Home,"","","",1,read
60884,[X]Assault by crashing of motor vehicle,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3J..00,"","","","",1,read
31028,[X]Hit strck kick twist bit/scrtch anoth pers sprt/athl area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U120300,"","","","",1,read
50438,[X]Assault by blunt object occ at sch oth ins/pub adm area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3F2.00,"","","","",1,read
41303,Assault by letter bomb,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL57.00,"","","","",1,read
71264,[X]Assault by sharp object occ at sch oth ins/pub adm area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3E2.00,"","","","",1,read
72511,"Assault by corrosive or caustic substance, except poisoning",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL1..00,"","","","",1,read
64149,Assault by pushing from high place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TLx1.00,"","","","",1,read
42123,Assault by suffocation,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL33.00,"","","","",1,read
25065,[X]Assault by blunt object occurrn at other specified place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3Fy.00,"","","","",1,read
22711,[X]Assault by oth specif means occ sch oth ins/pub adm area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3y2.00,"","","","",1,read
33894,[X]Assault by unspecified means occ sch oth ins/pub adm area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3z2.00,"","","","",1,read
58748,Assault by bomb NOS,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL5yy00,"","","","",1,read
50166,Assault by hot liquid,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TLx3.00,"","","","",1,read
64152,"[X]Assault by bodily force, occurrence at sport/athlet area",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3K3.00,"","","","",1,read
49299,[X]Assault by sharp object occurrence at trade/service area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3E5.00,"","","","",1,read
64198,[X]Assault by unspecified means occurrn other specif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3zy.00,"","","","",1,read
65289,Assault by caustic substance,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL11.00,"","","","",1,read
38665,[X]Disch from oth/unspecif firearm occ at unspecified place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U11E900,Unspecified place,"","","",1,read
60606,[X]Rifle shotgun+largr firearm disch occ at unspecif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U11Dz00,Unspecified place,"","","",1,read
51749,[X]Assault by pushing / placing victim before moving object,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3H..00,"","","","",1,read
60464,[X]Contact with knife sword/dagger occurrn on street/highwy,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U116400,"","","","",1,read
66737,Assault by handgun NOS,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL50z00,"","","","",1,read
92315,[X]Assault by oth specif means occurrn resident institution,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3y1.00,Residential institution,"","","",1,read
96649,[X]Assault oth+unsp firearm discharge occ unspecified place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3Az.00,Unspecified place,"","","",1,read
54928,"[X]Assault by smoke, fire and flames",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3C..00,"","","","",1,read
62109,[X]Oth fall sme levl coll/push anoth per occ oth spec place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U103y00,"","","","",1,read
50153,Assault by drowning,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL4..00,"","","","",1,read
60248,[X]Assault by hanging strangulatn+suffocatn occurrn at home,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U360.00,Home,"","","",1,read
93052,[X]Hanging strangulat+suffocat undet intent occurrn at home,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U410.00,Home,"","","",1,read
65968,[X]Assault by corrosive substance,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U31..00,"","","","",1,read
72958,[X]Assault by other specif means occurrn other specif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3yy.00,"","","","",1,read
71032,[X]Assault by pesticide,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U32..00,"","","","",1,read
35173,"[X]Assault by steam, hot vapours and hot objects",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3D..00,"","","","",1,read
103153,[X]Hit strck kick twist bittn/scrtch anoth pers street/h'way,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U120400,"","","","",1,read
109535,[X]Hit struck kick twist bitten/scratch anoth pers occ farm,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U120700,"","","","",1,read
47062,Assault by bomb in house,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL5y100,"","","","",1,read
55285,Assault by hanging,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL31.00,"","","","",1,read
55279,Assault by military firearms,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL53.00,"","","","",1,read
63383,Assault by pistol,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL50000,"","","","",1,read
71472,Assault by poisoning by other gases or vapours,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL22.00,"","","","",1,read
95160,Assault by poisoning NOS,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL2z.00,"","","","",1,read
59512,[X]Struck by thrown projectd/falling object occurrn at home,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U110000,Home,"","","",1,read
61476,[X]Assault by gases and vapour occurrn at unspecified place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U33z.00,Unspecified place,"","","",1,read
63862,[X]Assault unspecif chemicl/noxous subst occ unspecif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U35z.00,Unspecified place,"","","",1,read
67376,[X]Assault by explosive material,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3B..00,"","","","",1,read
104195,[X]Assault by explosive material occurrn other specif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3By.00,"","","","",1,read
66473,[X]Assault by push fr high plce occ sch oth ins/pub adm area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3G2.00,"","","","",1,read
71426,[X]Assault by sharp object occurrn at sports/athletics area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3E3.00,"","","","",1,read
105193,[X]Assault drug medicam+biolog subs occ sch/ins/pub adm area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U302.00,"","","","",1,read
58820,[X]Asslt by push/plac victm befr mov obj occ oth specif plce,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3Hy.00,"","","","",1,read
72819,[X]Strikng against/strck by othr objct occ on street/highway,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U112400,"","","","",1,read
53154,[X]Struck by thrwn projectd/fallng obj occ oth specif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U110y00,"","","","",1,read
50493,Assault by corrosive substance NOS,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL1z.00,"","","","",1,read
68823,Assault by explosive NOS,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,TL5z.00,"","","","",1,read
105543,"[X]Assault by gases and vapours, occurrence at home",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U330.00,Home,"","","",1,read
109859,[X]Assault by steam hot vapours+hot objects occurrn at home,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3D0.00,Home,"","","",1,read
53386,"[X]Handgun discharge, occurrence at home",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U11C000,Home,"","","",1,read
54260,[X]Assault by blunt object occurrn in resident institution,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3F1.00,Residential institution,"","","",1,read
100389,[X]Assault by pesticides occurrn in residential institution,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U321.00,Residential institution,"","","",1,read
103138,[X]Assault by sharp object occurrn in resident institution,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3E1.00,Residential institution,"","","",1,read
62522,[X]Assault by unspecified means occurrn resident institut'n,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3z1.00,Residential institution,"","","",1,read
99091,[X]Crush push/step on by crowd/humn stampede occ resid inst,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U122100,Residential institution,"","","",1,read
112244,[X]Disch from other/unspecif firearms occ in resid instit'n,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U11E100,Residential institution,"","","",1,read
96663,[X]Strikng against/struck by other object occ in resid inst,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U112100,Residential institution,"","","",1,read
93173,[X]Assault by handgun discharge occurrenc at unspecif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U38z.00,Unspecified place,"","","",1,read
99109,"[X]Assault by pesticides, occurrence at unspecified place",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U32z.00,Unspecified place,"","","",1,read
98708,"[X]Handgun discharge, occurrence at unspecified place",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U11Cz00,Unspecified place,"","","",1,read
92504,[X]Assault by blunt object occurrence at trade/service area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3F5.00,"","","","",1,read
56280,[X]Assault by blunt object occurrn at sports/athletics area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3F3.00,"","","","",1,read
73938,"[X]Assault by bodily force, occurrence on farm",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3K7.00,"","","","",1,read
50655,[X]Assault by crash of motor vehicle occ on street/highway,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3J4.00,"","","","",1,read
111332,[X]Assault by drowning and submersion,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U37..00,"","","","",1,read
63579,[X]Assault by explosive material occurrn indust/constr area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3B6.00,"","","","",1,read
97684,[X]Assault by gas+vapour occ school oth inst/pub admin area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U332.00,"","","","",1,read
107626,[X]Assault by gas+vapour occurrn at industr/construct area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U336.00,"","","","",1,read
103806,[X]Assault by handgun discharge occurrenc on street/highway,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U384.00,"","","","",1,read
66800,[X]Assault by handgun discharge occurrenc oth specif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U38y.00,"","","","",1,read
112213,[X]Assault by handgun discharge occurrn trade/service area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U385.00,"","","","",1,read
61495,[X]Assault by hanging strangl+suffoc occurrn street/highway,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U364.00,"","","","",1,read
101823,[X]Assault by hanging strangul+suffoc occ trade/servce area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U365.00,"","","","",1,read
99448,[X]Assault by oth specif means occurrn sports/athletic area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3y3.00,"","","","",1,read
65677,"[X]Assault by pesticides, occurrence on farm",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U327.00,"","","","",1,read
97983,[X]Assault by push from high place occurrn oth specif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3Gy.00,"","","","",1,read
101536,[X]Assault by pushing from high place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3G..00,"","","","",1,read
108068,"[X]Assault by unspecified means, occurrence on farm",CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3z7.00,"","","","",1,read
68244,[X]Assault hanging strangul+suffoc occ sch/ins/pub adm area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U362.00,"","","","",1,read
112384,[X]Assault oth+uns firarm discharge occ sch/ins/pub adm area,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3A2.00,"","","","",1,read
58965,[X]Assault oth+unsp firearm discharge occ on street/highway,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3A4.00,"","","","",1,read
102071,[X]Assault oth+unsp firearm discharge occ oth specif place,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U3Ay.00,"","","","",1,read
71727,[X]Assault unspecif chemical/noxous subst occ street/highway,CM7,"Assault NOS, CM","Child assaulted NOS (incl. physical/sexual abuse, rib fractures)",Suspected CM,CM,U354.00,"","","","",1,read
