code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
44530	[X]Int self poison/exposure to sedative hypnotic at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
61177	[X]Intent self harm by unspecif means occ at unspecif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
28115	Suicide and selfinflicted injury by shotgun	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
45796	[X]Sequel intentn self-harm assault+event of undeterm intent	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
36197	[X]Falling jumping/pushed from high place undeterm intent	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
70405	Suicide + selfinflicted poisoning by gases in domestic use	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
56681	Self-asphyxiation	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
64227	Setting fire to self	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
42097	[X]Intent self harm by jumping / lying before moving object	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
47623	SIB - Self-injurious behaviour	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
59405	Suicide + selfinflicted injury-jumping before moving object	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
51362	[X]Int self poison/exposure to unspecif chemical at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
42086	[X]Intent self poison unspecif chemical unspecif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
42103	[X]Intentional self harm by unspecif means occurrn at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
60767	Suicide + selfinflicted inj by hang/strangle/suffocate NOS	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
56378	[X]Intentional self harm by steam hot vapours / hot objects	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
58605	Suicide+selfinflicted injury-jump from high place NOS	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
61569	Suicide+selfinflicted injury-jump from residential premises	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
28080	Suicide + selfinflicted poisoning by corrosive/caustic subst	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
56380	[X]Intentional self harm by crashing of motor vehicle	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
51224	[X]Intent self harm by rifle shotgun/larger firearm disch	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
68788	[X]Intent self poison narcotic drug unspecif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			read	2
71843	Suicide and selfinflicted injury by other means NOS	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
41638	[X]Int self poison/exposure to alcohol at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Moderate			read	2
46911	HoNOS item 2 - non-accidental self injury	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
50482	Self-electrocution	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
61618	Suicide + selfinflicted poisoning by other gases and vapours	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
64331	Pinching self	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
42937	Suicide+selfinflicted injury-jump from oth manmade structure	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
50601	Slapping self	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
57479	Self-mutilation of genitalia	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
64744	Suicide and selfinflicted injury by crashing motor vehicle	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
66117	[X]Intent self poison antiepileptic unspecif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
52881	[X]Intent self harm by sharp object occ resident instit'n	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
55887	Suicide intent score subscale - attempt circumstances	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem		1		read	2
69263	[X]Sequelae of intentional self-harm	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
73585	[X]Intention self harm by sharp object occ oth specif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
94412	Suicide + selfinflicted poisoning by domestic gases NOS	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
53004	[X]Int self poison/exposure to other gas/vapour at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
54929	Shooting self	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
67956	[X]Self poisoning with paraquat	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
89429	[X]Self poisoning with weedkiller	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
51685	Suicide + selfinflicted injury by suffocation by plastic bag	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
52712	[X]Int self poison/exposure to narcotic drug at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			read	2
66063	Suicide and selfinflicted injury by other specified means	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
71159	Suicide and selfinflicted injury by electrocution	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
72747	[X]Intention self harm by smoke fire/flames occurrn at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
94377	[X]Int self harm by jump from high place occ unspecif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
46154	Drowning self	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
52458	Suicide + selfinflicted poisoning by agricultural chemical	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
66915	Suicide and selfinflicted injury by firearms and explosives	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
72734	[X]Intent self harm by jumping from high place occ at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
90857	[X]Intent self harm by hangng strangul/suffoct oth spec plce	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
68806	[X]Intent self poison/exposure to pesticide	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
72559	Punching self	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
94662	[X]Intent self poison/exposure to hallucinogen	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
51192	Throwing self onto floor	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
54950	[X]Rifle shotgun+larger firearm discharge undetermin intent	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
56137	Suicide and selfinflicted injury by hunting rifle	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
65309	Suicide and selfinflicted injury by other firearm	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
69342	[X]Intent self harm by oth specif means occ unspecif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
90704	Self-mutilation of penis	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
97943	"[X]Int self pois org solv,halogen hydrocarb, unspec place"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
99427	Throwing self in front of train	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
53204	[X]Int self poison/exposure to antiepileptic at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
63099	[X]Int self harm jump/lying befr mov obje occ street/highway	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
64200	Self-mutilation of ears	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
64364	[X]Intent self poison other gas/vapour unspecif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
64410	[X]Intent self harm by hangng strangult/suffoct resid instit	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
67400	[X]Intent self harm by steam hot vapour/hot obj occ at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
68091	[X]Intentional self harm by blunt object occurrence at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
71661	Self-damage	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
94637	[X]Intent self harm by drown/submersn occ oth specif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
95712	Jumping from cliff	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
38008	[X]Intent self harm by smoke fire/flames occ unspecif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
45166	[X]Intent self harm by crash of motor vehicl occurrn at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
56075	[X]Intent self harm by jump from high place occ street/h'way	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
58039	Nipping self	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
66634	[X]Intent self poison oth autonomic drug unspecif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
70946	Suicide + selfinflicted injury-jump/lie before moving object	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
92308	Throwing self in front of vehicle	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
94442	Suicide and self inflicted injury by Phenobarbitone	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
94725	[X]Overdose - amobarbital	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			read	2
96224	[X]Intent self harm by unspecif means occ oth specif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
96651	[X]Int self poison nonopioid analgesic other spec place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
96730	[X]Intent self poison nonopioid analgesic at res institut	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
28531	[X]Other+unspecified firearm discharge undetermined intent	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
35868	[X]Intent self harm by crash motor vehicl occ street/highway	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
45709	[X]Intent self harm by other/unspecified firearm discharge	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
49135	Suicide and selfinflicted poisoning by other utility gas	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
54695	[X]Int self poison other gas/vapour other spec place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
58594	"[X]Intent self pois organ solvent,halogen hydrocarb, home"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
66109	Suicide and self inflicted injury by Amylobarbitone	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
68793	[X]Intent self poison/exposure to oth autonomic drug	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
73628	Suicide + selfinflicted poisoning by gases and vapours NOS	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
87882	[X]Intent self harm by oth specif means occ resid instit'n	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
90440	[X]Intention self harm by sharp object occ street/highway	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
96430	"Suicide and selfinflicted injury caustic subst, excl poison"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
96753	[X]Int self poison oth/unsp drug/medic other spec place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
104233	[X]Intent self harm by hang strangl/suffc indust/constr area	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
38749	[X]Int self poison other gas/vapour school/pub admin area	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
53444	[X]Intent self harm by blunt object occ sports/athlet area	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
56138	[X]Int slf hrm rifl s'gun/lrg frarm dis sch/ins/pub adm area	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
61113	Suicide+selfinflicted injury-jump from natural sites	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
68159	"[X]Poison/exposure ?intent, to alcohol at home"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			read	2
69969	Suicide + selfinflicted poisoning by gas via pipeline	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
71375	Suicide + selfinflicted poisoning by liquified petrol gas	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
73603	[X]Intent self harm by steam hot vapour/obj occ unspec place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
73666	[X]Intentional self harm by explosive material	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
89371	Jumping under train	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
89578	Self-suffocation	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
96714	[X]Intent self pois sedative hypnotic in street/highway	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
97334	[X]Intent self harm by unspec mean occ sch/ins/pub adm area	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
99011	[X]Intent self poison psychotropic drug at res institut	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			read	2
99792	[X]Inten slf harm hang strang/suffc sch oth ins/pub adm area	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
100635	[X]Int self harm by jump from high place occ oth specif plce	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
108187	Suicide and selfinflicted injury by military firearms	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
108499	[X]Intentional self harm by blunt object occ unspecif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
111004	[X]Intent self harm by hang strangl/suffc sport/athlet area	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
60404	[X]Intent self harm by drowning/submersn occ resid instit'n	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
60684	[X]Intent self harm by blunt object occ resident instit'n	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
61546	[X]Int self poison unspecif chemical school/pub admin area	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
62382	Self-incineration	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
63100	[X]Intent self harm by smoke fire/flame occ street/highway	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
67586	[X]Int self harm rifl s'gun/lrg frarm disch occ resid instit	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
69145	Setting self alight	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
69343	[X]Int self poison sedative hypnotic other spec place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
70391	[X]Int self poison narcotic drug other spec place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
70414	"[X]Int self poison org solvent,halogen hydrocarb,in highway"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
72792	[X]Intent self pois hallucinogen in street/highway	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
73825	[X]Int self harm jump/lying bef mov obje occ oth specif plce	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
93837	[X]Int self harm jump/lying befr mov obje occ resid instit'n	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
94644	[X]Int self poison pesticide other spec place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
95790	[X]Int self harm by jump from high place indust/constr area	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
95794	[X]Intent self harm oth/unspecif firearm disch occ at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
96687	[X]Int self poison psychotropic drug other spec place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
96728	[X]Intent self pois nonopioid analgesic trade/service area	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
96729	[X]Intent self pois oth/unsp drug/medic in street/highway	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
96740	[X]Int self poison/exposure to pesticide at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
97794	[X]Intent self harm by drown/submersn occ unspecified place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
98594	Suicide and selfinflicted injury by extremes of cold	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
99566	Suicide and self inflicted injury by Barbitone	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
100372	[X]Fall jump/push frm high plce undt intnt occ unspecif plce	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
101056	Suicide and selfinflicted injury by firearms/explosives NOS	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
101481	[X]Intent self pois nonopioid analgesic in street/highway	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
101906	Suicide and selfinflicted injury by crashing of aircraft	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
101971	[X]Intent self harm crash motor vehic occ indust/constr area	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
102790	[X]Intent self harm by drowning/submersion occurrn at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
110865	[X]Intent self poison hallucinogen unspecif place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
111420	[X]Overdose - flurazepam	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			read	2
73776	[X]Int self poison/exposure to oth autonomic drug at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
97085	[X]Int self poison alcohol other spec place	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
102479	[X]Int self poison/exposure to hallucinogen at home	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				read	2
104834	Suicideselfinflictedpoisoningbyothergasesandvapours	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X60	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X600	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Moderate			ICD-10	2
X601	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X602	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X603	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X604	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X605	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X606	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X607	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X608	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X609	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X61	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X610	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem	Severe			ICD-10	2
X611	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
X612	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	Self-harm or suicide	Self-harm or suicide (incl. harm by undetermined intent)	Self-harm or suicide	Mental health problem				ICD-10	2
