Code,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
d_54804,Equasym XL 10mg capsules (DE Pharmaceuticals),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,10832020,"","","","",2,prodcode
d_14346,Equasym XL 10mg capsules (Shire Pharmaceuticals Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,88948020,"","","","",2,prodcode
d_52461,Equasym XL 10mg capsules (Waymade Healthcare Plc),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,41947020,"","","","",2,prodcode
d_21399,Equasym xl 20mg Capsule (Celltech Pharma Europe Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,70146020,"","","","",2,prodcode
d_6868,Equasym XL 20mg capsules (Shire Pharmaceuticals Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,88950020,"","","","",2,prodcode
d_14331,Equasym XL 30mg capsules (Shire Pharmaceuticals Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,88952020,"","","","",2,prodcode
d_53527,Equasym XL 30mg capsules (Waymade Healthcare Plc),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,41948020,"","","","",2,prodcode
d_67005,Guanfacine 1mg modified-release tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,60897021,"","","","",2,prodcode
d_67516,Guanfacine 2mg modified-release tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,60899021,"","","","",2,prodcode
d_68529,Guanfacine 3mg modified-release tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,60901021,"","","","",2,prodcode
d_67675,Guanfacine 4mg modified-release tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,60903021,"","","","",2,prodcode
d_66462,Lisdexamfetamine 20mg capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,11096020,"","","","",2,prodcode
d_55987,Lisdexamfetamine 30mg capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,11065020,"","","","",2,prodcode
d_67156,Lisdexamfetamine 40mg capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,11098020,"","","","",2,prodcode
d_55169,Lisdexamfetamine 50mg capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,11063020,"","","","",2,prodcode
d_66465,Lisdexamfetamine 60mg capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,11100020,"","","","",2,prodcode
d_57786,Lisdexamfetamine 70mg capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,11067020,"","","","",2,prodcode
d_62975,Matoride XL 18mg tablets (Sandoz Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,40754021,"","","","",2,prodcode
d_61800,Matoride XL 36mg tablets (Sandoz Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,29759021,"","","","",2,prodcode
d_62487,Matoride XL 54mg tablets (Sandoz Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,29760021,"","","","",2,prodcode
d_37237,Medikinet 10mg tablets (Flynn Pharma Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,93311020,"","","","",2,prodcode
d_36910,Medikinet 20mg tablets (Flynn Pharma Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,93313020,"","","","",2,prodcode
d_37097,Medikinet 5mg tablets (Flynn Pharma Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,93309020,"","","","",2,prodcode
d_36628,Medikinet XL 10mg capsules (Flynn Pharma Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,93319020,"","","","",2,prodcode
d_35659,Medikinet XL 20mg capsules (Flynn Pharma Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,93321020,"","","","",2,prodcode
d_35658,Medikinet XL 30mg capsules (Flynn Pharma Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,93323020,"","","","",2,prodcode
d_37658,Medikinet XL 40mg capsules (Flynn Pharma Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,93327020,"","","","",2,prodcode
d_60988,Medikinet XL 50mg capsules (Flynn Pharma Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,25564021,"","","","",2,prodcode
d_46593,Medikinet XL 5mg capsules (Flynn Pharma Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,99761020,"","","","",2,prodcode
d_61144,Medikinet XL 60mg capsules (Flynn Pharma Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,26636021,"","","","",2,prodcode
d_13212,Methylphenidate 10mg modified-release capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,88944020,"","","","",2,prodcode
d_576,Methylphenidate 10mg tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,79303020,"","","","",2,prodcode
d_65459,Methylphenidate 10mg tablets (Kent Pharmaceuticals Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,67432020,"","","","",2,prodcode
d_58691,Methylphenidate 10mg/5ml oral solution,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,31012020,"","","","",2,prodcode
d_69151,Methylphenidate 15mg/5ml oral solution,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,36245020,"","","","",2,prodcode
d_6107,Methylphenidate 18mg modified-release tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,83439020,"","","","",2,prodcode
d_11536,Methylphenidate 20mg modified-release capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,78263020,"","","","",2,prodcode
d_54504,Methylphenidate 20mg modified-release tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,10833020,"","","","",2,prodcode
d_11733,Methylphenidate 20mg tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,79305020,"","","","",2,prodcode
d_35469,Methylphenidate 27mg modified-release tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,93333020,"","","","",2,prodcode
d_14848,Methylphenidate 30mg modified-release capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,88946020,"","","","",2,prodcode
d_6169,Methylphenidate 36mg modified-release tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,76550020,"","","","",2,prodcode
d_35515,Methylphenidate 40mg modified-release capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,93325020,"","","","",2,prodcode
d_61390,Methylphenidate 50mg modified-release capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,25563021,"","","","",2,prodcode
d_52233,Methylphenidate 54mg modified-release tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,10837020,"","","","",2,prodcode
d_46607,Methylphenidate 5mg modified-release capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,99759020,"","","","",2,prodcode
d_7101,Methylphenidate 5mg tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,79304020,"","","","",2,prodcode
d_57405,Methylphenidate 5mg/5ml oral solution,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,31886020,"","","","",2,prodcode
d_71787,Methylphenidate 5mg/5ml oral suspension,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,43055021,"","","","",2,prodcode
d_63285,Methylphenidate 60mg modified-release capsules,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,26635021,"","","","",2,prodcode
d_6326,Modafinil 100mg tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,86409020,"","","","",2,prodcode
d_13175,Modafinil 200mg tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,83274020,"","","","",2,prodcode
d_2027,Pemoline 20mg tablets,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,68684020,"","","","",2,prodcode
d_31972,Prolintane hydrochloride with vitamins liquid,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,71991020,"","","","",2,prodcode
d_19944,Provigil 100mg tablets (Teva UK Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,86413020,"","","","",2,prodcode
d_14814,Provigil 200mg tablets (Teva UK Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,84132020,"","","","",2,prodcode
d_2679,Ritalin 10mg tablets (Novartis Pharmaceuticals UK Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,79301020,"","","","",2,prodcode
d_40477,RITALIN 25 MG TAB,mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,04450007,"","","","",2,prodcode
d_56713,Ritalin-SR 20mg tablets (Imported (United States)),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,10834020,"","","","",2,prodcode
d_59365,Strattera 100mg capsules (Eli Lilly and Company Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,46836020,"","","","",2,prodcode
d_14119,Strattera 10mg capsules (Eli Lilly and Company Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,87894020,"","","","",2,prodcode
d_18832,Strattera 18mg capsules (Eli Lilly and Company Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,87896020,"","","","",2,prodcode
d_16949,Strattera 25mg capsules (Eli Lilly and Company Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,87898020,"","","","",2,prodcode
d_17014,Strattera 40mg capsules (Eli Lilly and Company Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,87900020,"","","","",2,prodcode
d_65696,Strattera 4mg/1ml oral solution (Eli Lilly and Company Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,53960021,"","","","",2,prodcode
d_17588,Strattera 60mg capsules (Eli Lilly and Company Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,87902020,"","","","",2,prodcode
d_41492,Strattera 80mg capsules (Eli Lilly and Company Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,97088020,"","","","",2,prodcode
d_23173,Tranquilyn 10mg tablets (Genesis Pharmaceuticals Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,86351020,"","","","",2,prodcode
d_62584,Tranquilyn 20mg tablets (Genesis Pharmaceuticals Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,78518020,"","","","",2,prodcode
d_23161,Tranquilyn 5mg tablets (Genesis Pharmaceuticals Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,77514020,"","","","",2,prodcode
d_17244,Villescon Liquid (Boehringer Ingelheim Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,52272020,"","","","",2,prodcode
d_21068,Villescon Tablet (Boehringer Ingelheim Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,54935020,"","","","",2,prodcode
d_19289,Volital 20mg Tablet (Laboratories For Applied Biology Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,52307020,"","","","",2,prodcode
d_71673,Xaggitin XL 18mg tablets (Ethypharm UK Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,76015021,"","","","",2,prodcode
d_71483,Xaggitin XL 27mg tablets (Ethypharm UK Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,76017021,"","","","",2,prodcode
d_71484,Xaggitin XL 36mg tablets (Ethypharm UK Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,76016021,"","","","",2,prodcode
d_71672,Xaggitin XL 54mg tablets (Ethypharm UK Ltd),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,76018021,"","","","",2,prodcode
d_63874,Xenidate XL 18mg tablets (Mylan),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,31399021,"","","","",2,prodcode
d_67872,Xenidate XL 27mg tablets (Mylan),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,68399021,"","","","",2,prodcode
d_62613,Xenidate XL 36mg tablets (Mylan),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,31400021,"","","","",2,prodcode
d_65263,Xenidate XL 54mg tablets (Mylan),mMHP17,ADHD medication,Neurodevelopmental conditions and conduct disorders,Neurodevelopmental disorders,mMHPs,57462021,"","","","",2,prodcode
d_5058,Zileze 3.75 tablets (Opus Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,85821020,3.75,"","","",2,prodcode
d_15852,Zileze 7.5 tablets (Opus Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,85822020,7.5,"","","",2,prodcode
d_63665,Noctamid 0.5mg Tablet (Schering Health Care Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,50738020,0.5mg,"","","",2,prodcode
d_16169,Librium 100mg Injection (Roche Products Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,53992020,100mg,"","","",2,prodcode
d_4194,Molipaxin 100mg capsules (Zentiva),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,54109020,100mg,"","","",2,prodcode
d_1730,Trazodone 100mg capsules,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,67152020,100mg,"","","",2,prodcode
d_34580,Trazodone 100mg capsules (A A H Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,61097020,100mg,"","","",2,prodcode
d_19181,Trazodone 100mg capsules (Mylan),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,62912020,100mg,"","","",2,prodcode
d_41709,Trazodone 100mg capsules (Teva UK Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,62362020,100mg,"","","",2,prodcode
d_41710,Trazodone 100mg capsules (Zentiva),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,62275020,100mg,"","","",2,prodcode
d_65152,Trazodone 100mg/5ml oral solution,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,34726020,100mg/5ml,"","","",2,prodcode
d_36581,Atensine 10mg Tablet (Rorer Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,48237020,10mg,"","","",2,prodcode
d_9008,Buspar 10mg tablets (IXL Pharma Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,68299020,10mg,"","","",2,prodcode
d_49504,Buspar 10mg tablets (Lexon (UK) Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,03295020,10mg,"","","",2,prodcode
d_40153,Buspirone 10mg Tablet (Galen Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,59278020,10mg,"","","",2,prodcode
d_5385,Buspirone 10mg tablets,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,68295020,10mg,"","","",2,prodcode
d_61443,Buspirone 10mg tablets (A A H Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,65862020,10mg,"","","",2,prodcode
d_46847,Buspirone 10mg tablets (Actavis UK Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,61690020,10mg,"","","",2,prodcode
d_9111,Diazepam 10mg capsules,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,79693020,10mg,"","","",2,prodcode
d_54695,Diazepam 10mg Tablet (M & A Pharmachem Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,63597020,10mg,"","","",2,prodcode
d_8913,Librium 10mg Capsule (ICN Pharmaceuticals France S.A.),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,50188020,10mg,"","","",2,prodcode
d_17294,Librium 10mg Tablet (ICN Pharmaceuticals France S.A.),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,50193020,10mg,"","","",2,prodcode
d_3686,Nitrazepam 10mg Tablet,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,65066020,10mg,"","","",2,prodcode
d_12293,Normison 10mg Capsule (Wyeth Pharmaceuticals),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,50769020,10mg,"","","",2,prodcode
d_25273,Oxanid 10mg Tablet (M A Steinhard Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,65258020,10mg,"","","",2,prodcode
d_41542,Oxazepam 10mg Tablet (IVAX Pharmaceuticals UK Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,57821020,10mg,"","","",2,prodcode
d_37325,Remnos 10mg Tablet (DDSA Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,65074020,10mg,"","","",2,prodcode
d_5306,Sonata 10mg capsules (Meda Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,86244020,10mg,"","","",2,prodcode
d_3741,Stilnoct 10mg tablets (Sanofi),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,75697020,10mg,"","","",2,prodcode
d_38418,Temazepam 10mg Capsule (Berk Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,50687020,10mg,"","","",2,prodcode
d_41718,Temazepam 10mg Capsule (Hillcross Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,50695020,10mg,"","","",2,prodcode
d_921,Temazepam 10mg capsules,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,66877020,10mg,"","","",2,prodcode
d_20245,Temazepam 10mg gel-fill capsules,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,73169020,10mg,"","","",2,prodcode
d_41516,Temazepam 10mg Tablet (IVAX Pharmaceuticals UK Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,55860020,10mg,"","","",2,prodcode
d_41562,Temazepam 10mg Tablet (Pharmacia Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,53651020,10mg,"","","",2,prodcode
d_33648,Temazepam 10mg Tablet (Wyeth Pharmaceuticals),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,50702020,10mg,"","","",2,prodcode
d_20,Temazepam 10mg tablets,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,68342020,10mg,"","","",2,prodcode
d_34331,Temazepam 10mg tablets (A A H Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,50859020,10mg,"","","",2,prodcode
d_45254,Temazepam 10mg tablets (Actavis UK Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,57123020,10mg,"","","",2,prodcode
d_56927,Temazepam 10mg tablets (Ethigen Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,46781020,10mg,"","","",2,prodcode
d_56811,Temazepam 10mg tablets (F.Maltby & Sons Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,14501021,10mg,"","","",2,prodcode
d_45283,Temazepam 10mg tablets (Genus Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,61199020,10mg,"","","",2,prodcode
d_34002,Temazepam 10mg tablets (IVAX Pharmaceuticals UK Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,54007020,10mg,"","","",2,prodcode
d_34508,Temazepam 10mg tablets (Mylan),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,59161020,10mg,"","","",2,prodcode
d_49589,Temazepam 10mg tablets (Sandoz Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,66824020,10mg,"","","",2,prodcode
d_34406,Temazepam 10mg tablets (Teva UK Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,53646020,10mg,"","","",2,prodcode
d_8798,Temazepam gelthix 10mg Capsule (Pharmacia Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,73176020,10mg,"","","",2,prodcode
d_10402,Valium 10mg Tablet (Roche Products Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,52131020,10mg,"","","",2,prodcode
d_5352,Zaleplon 10mg capsules,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,86241020,10mg,"","","",2,prodcode
d_42089,Zolpidem 10mg Tablet (Winthrop Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,63882020,10mg,"","","",2,prodcode
d_5459,Zolpidem 10mg tablets,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,75693020,10mg,"","","",2,prodcode
d_30981,Zolpidem 10mg tablets (A A H Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,64738020,10mg,"","","",2,prodcode
d_41539,Zolpidem 10mg tablets (IVAX Pharmaceuticals UK Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,65835020,10mg,"","","",2,prodcode
d_33841,Zolpidem 10mg tablets (Mylan),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,66946020,10mg,"","","",2,prodcode
d_43560,Zolpidem 10mg tablets (Teva UK Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,64487020,10mg,"","","",2,prodcode
d_65190,Zolpidem 10mg tablets (Zentiva),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,42169020,10mg,"","","",2,prodcode
d_36611,Euhypnos 10mg/5ml Oral solution (Pharmacia Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,49359020,10mg/5ml,"","","",2,prodcode
d_64775,Nitrazepam 10mg/5ml oral suspension,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,31061020,10mg/5ml,"","","",2,prodcode
d_15110,Temazepam 10mg/5ml Oral solution (Generics (UK) Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,58226020,10mg/5ml,"","","",2,prodcode
d_780,Temazepam 10mg/5ml oral solution sugar free,mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,68341020,10mg/5ml,"","","",2,prodcode
d_32847,Temazepam 10mg/5ml oral solution sugar free (A A H Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,51936020,10mg/5ml,"","","",2,prodcode
d_55836,Temazepam 10mg/5ml oral solution sugar free (Focus Pharmaceuticals Ltd),mMHP3,Anxiolytic,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,74527020,10mg/5ml,"","","",2,prodcode
