Code,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,code_original,Severity,cut_off,scale,Reference_std,individual,system
X842,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X842,"","","","",2,ICD-10
X843,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X843,"","","","",2,ICD-10
X844,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X844,"","","","",2,ICD-10
X845,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X845,"","","","",2,ICD-10
X846,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X846,"","","","",2,ICD-10
X847,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X847,"","","","",2,ICD-10
X848,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X848,"","","","",2,ICD-10
X849,Intentional self-harm by unspecified means,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X849,"","","","",2,ICD-10
X65,Intentional self-poisoning by and exposure to alcohol,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X65,"","","","",2,ICD-10
X653,Intentional self-poisoning by and exposure to alcohol,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X653,"","","","",2,ICD-10
X657,Intentional self-poisoning by and exposure to alcohol,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X657,"","","","",2,ICD-10
X61,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X61,"","","","",2,ICD-10
X611,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X611,"","","","",2,ICD-10
X612,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X612,"","","","",2,ICD-10
X613,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X613,"","","","",2,ICD-10
X614,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X614,"","","","",2,ICD-10
X615,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X615,"","","","",2,ICD-10
X616,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X616,"","","","",2,ICD-10
X617,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X617,"","","","",2,ICD-10
X618,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X618,"","","","",2,ICD-10
X619,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X619,"","","","",2,ICD-10
X62,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X62,"","","","",2,ICD-10
X621,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X621,"","","","",2,ICD-10
X622,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X622,"","","","",2,ICD-10
X623,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X623,"","","","",2,ICD-10
X624,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X624,"","","","",2,ICD-10
X625,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X625,"","","","",2,ICD-10
X626,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X626,"","","","",2,ICD-10
X627,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X627,"","","","",2,ICD-10
X628,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X628,"","","","",2,ICD-10
X629,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X629,"","","","",2,ICD-10
X60,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X60,"","","","",2,ICD-10
X601,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X601,"","","","",2,ICD-10
X602,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X602,"","","","",2,ICD-10
X603,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X603,"","","","",2,ICD-10
X604,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X604,"","","","",2,ICD-10
X605,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X605,"","","","",2,ICD-10
X606,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X606,"","","","",2,ICD-10
X607,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X607,"","","","",2,ICD-10
X608,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X608,"","","","",2,ICD-10
X609,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X609,"","","","",2,ICD-10
X66,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X66,"","","","",2,ICD-10
X660,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X660,"","","","",2,ICD-10
X661,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X661,"","","","",2,ICD-10
X662,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X662,"","","","",2,ICD-10
X663,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X663,"","","","",2,ICD-10
X664,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X664,"","","","",2,ICD-10
X665,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X665,"","","","",2,ICD-10
X666,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X666,"","","","",2,ICD-10
X667,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X667,"","","","",2,ICD-10
X668,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X668,"","","","",2,ICD-10
X669,Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X669,"","","","",2,ICD-10
X69,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X69,"","","","",2,ICD-10
X690,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X690,"","","","",2,ICD-10
X691,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X691,"","","","",2,ICD-10
X692,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X692,"","","","",2,ICD-10
X693,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X693,"","","","",2,ICD-10
X694,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X694,"","","","",2,ICD-10
X695,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X695,"","","","",2,ICD-10
X696,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X696,"","","","",2,ICD-10
X697,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X697,"","","","",2,ICD-10
X698,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X698,"","","","",2,ICD-10
X699,Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X699,"","","","",2,ICD-10
X64,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X64,"","","","",2,ICD-10
X641,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X641,"","","","",2,ICD-10
X642,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X642,"","","","",2,ICD-10
X643,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X643,"","","","",2,ICD-10
X644,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X644,"","","","",2,ICD-10
X645,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X645,"","","","",2,ICD-10
X646,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X646,"","","","",2,ICD-10
X647,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X647,"","","","",2,ICD-10
X648,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X648,"","","","",2,ICD-10
X649,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X649,"","","","",2,ICD-10
X63,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X63,"","","","",2,ICD-10
X631,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X631,"","","","",2,ICD-10
X632,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X632,"","","","",2,ICD-10
X633,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X633,"","","","",2,ICD-10
X634,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X634,"","","","",2,ICD-10
X635,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X635,"","","","",2,ICD-10
X636,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X636,"","","","",2,ICD-10
X637,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X637,"","","","",2,ICD-10
X638,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X638,"","","","",2,ICD-10
X639,Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X639,"","","","",2,ICD-10
X67,Intentional self-poisoning by and exposure to other gases and vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X67,"","","","",2,ICD-10
X670,Intentional self-poisoning by and exposure to other gases and vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X670,"","","","",2,ICD-10
X671,Intentional self-poisoning by and exposure to other gases and vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X671,"","","","",2,ICD-10
X672,Intentional self-poisoning by and exposure to other gases and vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X672,"","","","",2,ICD-10
X673,Intentional self-poisoning by and exposure to other gases and vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X673,"","","","",2,ICD-10
X674,Intentional self-poisoning by and exposure to other gases and vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X674,"","","","",2,ICD-10
X675,Intentional self-poisoning by and exposure to other gases and vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X675,"","","","",2,ICD-10
X676,Intentional self-poisoning by and exposure to other gases and vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X676,"","","","",2,ICD-10
X677,Intentional self-poisoning by and exposure to other gases and vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X677,"","","","",2,ICD-10
X678,Intentional self-poisoning by and exposure to other gases and vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X678,"","","","",2,ICD-10
X679,Intentional self-poisoning by and exposure to other gases and vapours,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X679,"","","","",2,ICD-10
X68,Intentional self-poisoning by and exposure to pesticides,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X68,"","","","",2,ICD-10
X680,Intentional self-poisoning by and exposure to pesticides,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X680,"","","","",2,ICD-10
X681,Intentional self-poisoning by and exposure to pesticides,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X681,"","","","",2,ICD-10
X682,Intentional self-poisoning by and exposure to pesticides,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X682,"","","","",2,ICD-10
X683,Intentional self-poisoning by and exposure to pesticides,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X683,"","","","",2,ICD-10
X684,Intentional self-poisoning by and exposure to pesticides,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X684,"","","","",2,ICD-10
X685,Intentional self-poisoning by and exposure to pesticides,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X685,"","","","",2,ICD-10
X686,Intentional self-poisoning by and exposure to pesticides,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X686,"","","","",2,ICD-10
X687,Intentional self-poisoning by and exposure to pesticides,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X687,"","","","",2,ICD-10
X688,Intentional self-poisoning by and exposure to pesticides,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X688,"","","","",2,ICD-10
X689,Intentional self-poisoning by and exposure to pesticides,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,X689,"","","","",2,ICD-10
Y870,Sequelae of intentional self-harm,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y870,"","","","",2,ICD-10
Y87,"Sequelae of intentional self-harm, assault and events of undetermined intent",mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Y87,"","","","",2,ICD-10
E9530,Suicideandselfinflictedinjurybyhanging,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,E9530,"","","","",2,ICD-9
E9520,Suicideandselfinflictedpoisoningbymotorvehicleexhaustgas,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,E9520,"","","","",2,ICD-9
E9503,Suicideandselfinflictedpoisoningbytranquilizersandotherpsychotropicagents,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,E9503,"","","","",2,ICD-9
Z915,Personal history of self-harm,mMHP2,Self-harm or suicide,Self-harm or suicide attempts,Common mental health problems,mMHPs,Z915,historic,"","","",2,ICD-10
F419,"Anxiety disorder, unspecified",mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F419,diagnostic,"","","",2,ICD-10
F940,Elective mutism,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F940,diagnostic,"","","",2,ICD-10
F412,Mixed anxiety and depressive disorder,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F412,diagnostic,"","","",2,ICD-10
F480,Neurasthenia,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F480,diagnostic,"","","",2,ICD-10
F489,"Neurotic disorder, unspecified",mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F489,diagnostic,"","","",2,ICD-10
F064,Organic anxiety disorder,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F064,diagnostic,"","","",2,ICD-10
F41,Other anxiety disorders,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F41,diagnostic,"","","",2,ICD-10
F48,Other neurotic disorders,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F48,diagnostic,"","","",2,ICD-10
F408,Other phobic anxiety disorders,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F408,diagnostic,"","","",2,ICD-10
F418,Other specified anxiety disorders,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F418,diagnostic,"","","",2,ICD-10
F488,Other specified neurotic disorders,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F488,diagnostic,"","","",2,ICD-10
F931,Phobic anxiety disorder of childhood,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F931,diagnostic,"","","",2,ICD-10
F409,"Phobic anxiety disorder, unspecified",mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F409,diagnostic,"","","",2,ICD-10
F40,Phobic anxiety disorders,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F40,diagnostic,"","","",2,ICD-10
F930,Separation anxiety disorder of childhood,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F930,diagnostic,"","","",2,ICD-10
F402,Specific (isolated) phobias,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F402,diagnostic,"","","",2,ICD-10
F481,Depersonalization-derealization syndrome,mMHP3,GAD,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F481,"","","","",2,ICD-10
F411,Generalized anxiety disorder,mMHP3,GAD,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F411,"","","","",2,ICD-10
F413,Other mixed anxiety disorders,mMHP3,GAD,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F413,"","","","",2,ICD-10
F932,Social anxiety disorder of childhood,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F932,"","","","",2,ICD-10
F401,Social phobias,mMHP3,Anxiety disorder,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F401,"","","","",2,ICD-10
F951,Chronic motor or vocal tic disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F951,"","","","",2,ICD-10
F952,Combined vocal and multiple motor tic disorder [de la Tourette],mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F952,"","","","",2,ICD-10
G253,Myoclonus,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,G253,"","","","",2,ICD-10
F458,Other somatoform disorders,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F458,"","","","",2,ICD-10
F958,Other tic disorders,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F958,"","","","",2,ICD-10
F454,Persistent somatoform pain disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F454,"","","","",2,ICD-10
F450,Somatization disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F450,"","","","",2,ICD-10
F453,Somatoform autonomic dysfunction,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F453,"","","","",2,ICD-10
F459,"Somatoform disorder, unspecified",mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F459,"","","","",2,ICD-10
F45,Somatoform disorders,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F45,"","","","",2,ICD-10
F984,Stereotyped movement disorders,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F984,"","","","",2,ICD-10
F959,"Tic disorder, unspecified",mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F959,"","","","",2,ICD-10
F95,Tic disorders,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F95,"","","","",2,ICD-10
F950,Transient tic disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F950,"","","","",2,ICD-10
F451,Undifferentiated somatoform disorder,mMHP3,Somatic symptom and related disorders,Anxiety disorder NOS incl. anxiolytics,Common mental health problems,mMHPs,F451,"","","","",2,ICD-10
F400,Agoraphobia,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,F400,"","","","",2,ICD-10
F452,Hypochondriacal disorder,mMHP4,"Panic disorder (incl. agoraphobia, health anx","Panic disorder (incl. agoraphobia, health anxiety)",Common mental health problems,mMHPs,F452,"","","","",2,ICD-10
