medcode,Coding_term,Indicator_code,Indicator_specific,Indicator_1,Indicator_2,Domain,readcode_gemscript,Severity,cut_off,scale,Reference_std,individual,system
19489,Alcohol consumption screen,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,34,1,"",2,read
32964,Alcohol abuse monitoring,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
9489,Under care of community alcohol team,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
4506,Alcoholic gastritis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
94669,Alcohol consumption screening test declined,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,34,1,"",2,read
8430,H/O: alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
6169,Alcohol dependence syndrome NOS,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
5740,Acute alcoholic intoxication in alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
12554,Referral to community drug and alcohol team,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
10691,Alcoholic fatty liver,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
97126,Alcohol units consumed on heaviest drinking day,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
32927,[X]Alcohol withdrawal-induced seizure,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
3216,Acute alcoholic hepatitis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
31443,Chronic alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
59873,AUDIT - Alcohol use disorders identification test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,19,1,"",2,read
63529,Alcohol misuse - enhanced service completed,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
12984,Very heavy drinker,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
7943,Alcoholic hepatitis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
94670,Alcohol misuse,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
95944,Alcohol assesment declined - enhanced services admin,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
96054,Extended intervention for excessive alcohol consumptn complt,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
32850,Alcohol use disorders identification test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,19,1,"",2,read
28780,[X]Alcohol addiction,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
9508,[X]Acute alcoholic drunkenness,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
33635,Chronic alcoholism NOS,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
5758,[X]Chronic alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
94553,Referral to specialist alcohol treatment service,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
5611,[X]Mental and behavioural disorders due to use of alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
1476,Delirium tremens,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
4500,Korsakov's alcoholic psychosis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
94485,Alcohol screen - AUDIT PC completed,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,15,1,"",2,read
18156,Alcoholics anonymous,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
19217,Alcohol causing toxic effect,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
97501,Alcoh use disor id test Piccinelli consumption questionnaire,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
21650,Admitted to alcohol detoxification centre,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
8388,[V]Alcohol rehabilitation,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
18252,"Accidental poisoning by alcohol, NEC",MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","",2,2,read
17259,"[X]Delirium tremens, alcohol induced",MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
16225,Alcohol withdrawal delirium,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
2925,Alcoholic polyneuropathy,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
7123,[V]Personal history of alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
97680,Declined referral to specialist alcohol treatment service,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
4915,Alcoholic cardiomyopathy,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
30460,Alcoholism counselling,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
22277,DTs - delirium tremens,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
39327,[X]Mental and behav dis due to use alcohol: dependence syndr,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
24984,Alcohol-induced chronic pancreatitis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
11107,Wernicke's encephalopathy,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
47123,Alcohol counselling by other agencies,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
16237,Alcoholic psychoses,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
23945,Fetal alcohol syndrome,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
24064,Continuous chronic alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
36748,Alcoholic encephalopathy,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
17607,[X]Alcoholic psychosis NOS,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
38061,Alcohol induced hallucinations,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
44299,[X]Mental & behav dis due to use alcohol: acute intoxication,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
56410,Delivery of rehabilitation for alcohol addiction,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
26106,Episodic chronic alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
21879,[X]Mental and behav dis due to use of alcohol: harmful use,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
18636,Wernicke-Korsakov syndrome,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
96107,Single alcohol screening questionnaire,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
17330,Alcoholic hepatic failure,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
8363,Oesophageal varices in alcoholic cirrhosis of the liver,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
29691,Aversion therapy - alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
6467,[X]Alcoholic hallucinosis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
84218,Disqualified from driving due to excess alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
24485,Chronic alcoholism in remission,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
22707,Drinking problem scale,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
11670,"[X]Korsakov's psychosis, alcohol induced",MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
41983,Alcohol detoxification,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
104611,Alcohol-induced acute pancreatitis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
43193,Unspecified chronic alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
36296,Acute alcoholic intoxication in alcoholism NOS,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
25110,Alcohol withdrawal hallucinosis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
42305,Severity of alcohol dependence questionnaire,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,30,1,"",2,read
10458,[V]Screening for alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
33670,Other alcoholic psychosis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
12353,[X]Mental & behav dis due to use alcohol: psychotic disorder,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
20514,[X]Mental and behav dis due to use alcohol: withdrawal state,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
4501,Wernicke's encephalopathy,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
102247,Extended interven for excessive alcohol consumption declined,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
100493,Five-shot questionnaire on heavy drinking,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
30404,Alcoholic paranoia,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
31742,Alcoholic myopathy,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
40530,"Acute alcoholic intoxication, unspecified, in alcoholism",MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
102770,SADQ - Severity of alcohol dependence questionnaire,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,30,1,"",2,read
37691,[X]Chronic alcoholic brain syndrome,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
16587,[V]Problems related to lifestyle alcohol use,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
30036,"[X]Poisoning/exposure, ? intent, to alcohol",MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
59574,"Acute alcoholic intoxication in remission, in alcoholism",MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
17149,[V]Blood-alcohol and blood-drug test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
7602,Chronic alcoholic hepatitis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
102577,Severity of alcohol dependence questionnaire,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,30,1,"",2,read
21713,Alcoholic fibrosis and sclerosis of liver,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
30162,[X]Alcoholic paranoia,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
109108,Alcohol dependence resolved,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
65980,Alcohol use inventory,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
109701,Emergency dept attendanc related to personl alcohl consumptn,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
67651,Alcoholic psychosis NOS,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
50507,Alcohol dependence scale,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
21624,Episodic acute alcoholic intoxication in alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
39799,[X]Mental and behav dis due to use alcohol: amnesic syndrome,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
11106,Korsakov's alcoholic psychosis with peripheral neuritis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
33839,Cerebellar ataxia due to alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
57714,Alcohol dependence with acute alcoholic intoxication,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
64101,[X]Men & behav dis due alcohl: withdrawl state with delirium,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
47555,Cerebral degeneration due to alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
41251,BMAST - Brief Michigan alcoholism screening test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,4,1,"",2,read
57939,Pathological alcohol intoxication,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
20762,Alcohol amnestic syndrome,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
66831,SADQ - Severity of alcohol dependence questionnaire,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,30,1,"",2,read
109800,Hospital attendance related to personal alcohol consumption,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
109668,Specialist alcohol treatment service signposted,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
40602,ADS - Alcohol dependence scale,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
37946,Chronic alcoholic brain syndrome,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
56947,Continuous acute alcoholic intoxication in alcoholism,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
108644,In-house alcohol detoxification,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
110382,Withdrawn from alcohol detoxification programme,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
27670,Maternal care for (suspected) damage to fetus from alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
61583,[V]Medicolegal blood alcohol test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
46848,DPS - Drinking problem scale,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
110624,Alcohol relapse prevention,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
37605,Dipsomania,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
64389,[X]Ment & behav dis due use alcohol: unsp ment & behav dis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
45169,[X]Men & behav dis due to use alcohol: oth men & behav dis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
62000,[X]Men & behav dis due alcoh: resid & late-onset psychot dis,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
65754,Alcohol-induced pseudo-Cushing's syndrome,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
95181,Alcohol reduction programme,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
100989,Breath alcohol level,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
62300,Short alcohol dependence data,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
65932,[X]Alcoholic jealousy,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
47907,[X]Eviden of alcoh involv blood alcoh level 200-239mg/100ml,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
39726,[X]Eviden alcoh involv blood alcoh level 240mg/100ml or more,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
101718,Drinks in morning to get rid of hangover,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
68111,Other alcoholic psychosis NOS,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
66019,Suspect fetal damage from maternal alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
110494,Alcohol harm reduction programme,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
104649,Replaces meals with drinks,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
108205,"Clinical Institute Withdrawal Assessment for Alcohol, revisd",MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
109675,Hospital alcohol liaison team report received,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
43813,Police:venesect-alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
72757,Fetus/neonate affected by placental/breast transfer alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
44686,[X]Evid alcoh invol determ by level of intox sev alcoh intox,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
66699,Fetus and newborn affected by maternal use of alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
41920,Alcohol amnestic syndrome NOS,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
61750,Comprehensive drinker profile,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,"",1,"",2,read
69331,MAST - Michigan alcoholism screening test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,8,1,"",2,read
56441,Michigan alcoholism screening test,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,8,1,"",2,read
62299,SADD - Short alcohol dependence data,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Mild,10,1,"",2,read
73876,[X]Alcohol deterrents caus adverse effects in therapeut use,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
39738,[X]Evid alcoh invl determ by levl intox very sev alcoh intox,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
68159,"[X]Poison/exposure ?intent, to alcohol at home",MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
56369,HO/RTS-police:venesect alc,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
102121,Police:venesect-alcohol,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
69691,[X]Dipsomania,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
112645,[X]Intent self pois alcohol in street/highway,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
96219,[X]Pois/expos ?intent alcohol in street/highway,MSM5,Alcohol misuse,"Alcohol misuse, severe (incl. self-report measures/units per week)",Alcohol misuse,MSM,"",Severe,"","","",2,read
