code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
Z594	Lack of adequate food	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
Z595	Extreme poverty	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment			2	read	3
Z596	Low income	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
T730	Effects of hunger	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
52005	Accident due to lack of water	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Severe signs of deprivation or potential malnutrition (incl. lack of food/water)	Socioeconomic circumstances	Adverse family environment				read	3
30	Repatriation from high security psychiatric hospital (1999-00 to 2006-07)	Parental criminal activity/Imprisonment	Family disruption NOS	Parental criminal activity/Imprisonment	Adverse family environment				HES-APC DISDEST OR ADMISORC	2
37	Penal establishment - court (from 1999-2000)	Parental criminal activity/Imprisonment	Family disruption NOS	Parental criminal activity/Imprisonment	Adverse family environment				HES-APC DISDEST OR ADMISORC	2
38	Penal establishment - police station (from 1999-2000)	Parental criminal activity/Imprisonment	Family disruption NOS	Parental criminal activity/Imprisonment	Adverse family environment				HES-APC DISDEST OR ADMISORC	2
39	"Penal establishment, Court or Police Station / Police Custody Suite"	Parental criminal activity/Imprisonment	Family disruption NOS	Parental criminal activity/Imprisonment	Adverse family environment				HES-APC DISDEST OR ADMISORC	2
48	"High security psychiatric hospital, Scotland (from 1999-2000)"	Parental criminal activity/Imprisonment	Family disruption NOS	Parental criminal activity/Imprisonment	Adverse family environment				HES-APC DISDEST OR ADMISORC	2
49	NHS other hospital provider: high security psychiatric accommodation in an NHS hospital provider (NHS trust or NHS Foundation Trust)	Parental criminal activity/Imprisonment	Family disruption NOS	Parental criminal activity/Imprisonment	Adverse family environment				HES-APC DISDEST OR ADMISORC	2
50	NHS other hospital provider: medium secure unit (1999-00 to 2006-07)	Parental criminal activity/Imprisonment	Family disruption NOS	Parental criminal activity/Imprisonment	Adverse family environment				HES-APC DISDEST OR ADMISORC	2
84	Non-NHS run hospital - medium secure unit	Parental criminal activity/Imprisonment	Family disruption NOS	Parental criminal activity/Imprisonment	Adverse family environment				HES-APC DISDEST OR ADMISORC	2
