code	term	Indicator	Indicator 2	Indicator 3	domain	severity	scale	reference standard	coding system	individual
44086	[V]Other problems related to neglect in upbringing	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
107302	Suspected victim of child neglect	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	3
43796	[V]Personal history of nutritional deficiency	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
25059	Child deserted by parents	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
32228	"[X]Neglect and abandonment, by parent"	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
23517	Unwanted child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
42391	Child deserted by mother	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
39982	Parental withholding from school	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
57265	Multiple deprivation of child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
60452	Deserted by father	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
51623	Effects of thirst	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
48649	Hallucinogen poisoning	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
35148	[V]Loss of love relationship in childhood	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
69709	Deserted by mother	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
44384	Abandonment of helpless person NOS	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
61271	Unable to obtain food	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
16497	Suffocation by bedclothes	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
55970	Child deprivation syndrome	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
48278	"Effect of deprivation, unspecified"	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
108042	Did not attend CAMHS return appointment	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
92992	[X]Starvation	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
60393	Accident due to abandonment of newborn	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
65818	Nutritional deprivation of child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
108691	Did not attend CAMHS choice appointment	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
23684	[V]Schooling unavailable and unattainable	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
29968	"[X]Neglect and abandonment, by acquaintance or friend"	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
51900	Nutritional maltreatment of child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
62205	Number of changes of school	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
71233	Deserted by parents	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
108550	Did not attend CAMHS partnership appointment	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
55405	[V]Lack of learning and play experience	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
62314	"Injury ?accidental, poisoning by other spec drug/medicament"	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
95029	Accident due to neglect of elderly person	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
106997	[D]Insufficient intake of food and water due to self neglect	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
109633	Delay in care due to missed communication	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
57472	[X]Accident poison/exposure to psychotropic drug at home	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
58577	Accident due to abandonment of helpless person	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
62377	Exposure to weather conditions resulting from abandonment	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
100358	Abandonment of child with intent to injure or kill	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
100656	Unwanted child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
60597	"[X]Neglect and abandonment, by other specified persons"	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
63765	Accident due to neglect of helpless person	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
71360	"[X]Lack of food, occurrence at home"	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
100066	"[X]Lack of food, occurrence on street and highway"	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
101308	[X]Other problems related to neglect in upbringing	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
107927	"[X]Lack of water, occurrence in residential institution"	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
108983	"[X]Neglect and abandonment, by unspecified person"	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	1
111795	"[X]Lack of food, occurrence in residential institution"	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				read	1
87884	Abandonment of infant with intent to injure or kill	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	read	3
F942	Disinhibited attachment disorder of childhood	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				ICD-10	1
T740	Neglect or abandonment	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	1
X549	Lack of water	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment	Unspecified place			ICD-10	1
Y06	Neglect and abandonment	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	1
Y060	By spouse or partner	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	1
Y061	By parent	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	1
Y062	By acquaintance or friend	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	1
Y068	By other specified persons	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	1
Y069	By unspecified person	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	1
Z586	Inadequate drinking-water supply	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				ICD-10	1
Z597	Insufficient social insurance and welfare support	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				ICD-10	1
Z620	Inadequate parental supervision and control	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	3
Z624	Emotional neglect of child	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	3
Z625	Other problems related to neglect in upbringing	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	1
Z62812	Personalhistoryofneglectinchildhood	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment			1	ICD-10	1
3481	Anoxicbraindamage	Neglect incl. emotional/psychological abuse	"Neglect (incl. emotional,  physical, NAS, FASD)"	Neglect	Child maltreatment				ICD-9	1
1368	[V]Routine circumcision	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	4
19925	Ritual circumcision	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	4
54314	[V]Routine or ritual circumcision	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	4
94691	Female genital mutilation	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
7434	[V]Ritual circumcision	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	4
4985	Ritual clitoridectomy	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
108224	History of female genital mutilation	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
47035	Clitoridectomy NEC	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
109768	Discussion about female genital mutilation	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
98128	Deinfibulation of vulva	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
108850	Female genital mutilation type II - WHO classification	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
109978	At risk of female genital mutilation	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
110013	H/O: female genital mutilation type 3	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
110408	Discussion about female genital mutilation with carer	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
110498	Discussion about illegality of female genital mutilation	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
111367	History of female genital mutilation	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
109715	Female genital mutilation type I - WHO classification	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
110502	H/O: FGM between 1 and under 5 years of age	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
110503	H/O: FGM between 5 and under 10 years of age	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
110501	H/O: female genital mutilation under 1 year of age	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
110504	H/O: FGM between 10 and under 15 years of age	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
108868	Female genital mutilation type III - WHO classification	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
110499	Discussion about health implications of FGM	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
110500	Country in which patient underwent female genital mutilation	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
110506	H/O: female genital mutilation at 18 years of age or over	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
110507	Female genital mutilation type IV - WHO classification	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
110505	H/O: FGM between 15 and under 18 years of age	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
Z917	Personal history of female genital mutilation	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	ICD-10	1
14693	Homicide and injury purposely inflicted by other persons	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
11246	At risk violence in the home	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
8170	History of abuse	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
8376	[X]NAI - Non accidental injury	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
2886	Non-accidental injury to child	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
24254	Homicide or assault by unarmed fight or brawl	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
4060	Suspected child abuse	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	3
9602	[V]Child abuse	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
8215	[D]Physical violence	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
8605	History of physical abuse	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
12537	Victim of physical abuse	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
19959	Child maltreatment syndrome NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
9655	NAI - non-accidental injury to child	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
2412	Child maltreatment syndrome	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
31601	Maltreatment syndromes	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
26008	At risk of physical abuse	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
26175	[V]Victim of torture	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
40032	Child abuse in family	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
30588	Physical abuse of child	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
22625	[V]Problems related to alleged physical abuse of child	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	3
25033	Child/parent violence	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
5575	Adult maltreatment syndrome	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
14966	Battered baby or child syndrome NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
31994	Child battering and other maltreatment	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
46016	Homicide or assault NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
36393	Abuse counselling	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
31691	[X]Murder	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
26147	Alleged perpetrator of physical abuse	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	2
31817	[X]Personality change after torture	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
16918	Murder attempt NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
35230	Physical abuse counselling	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
49570	"Manslaughter, nonaccidental, NOS"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
48464	Physical injury to child	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
27889	"Battered woman, unspecified"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
28420	[X]Homicide	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
48844	"[X]Assault by unspecified means, occurrence at home"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment	Home			read	1
107432	Suspected non-accidental injury to child	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	3
36244	[V]FH physical abuse to sibling by family member	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
38049	Murder successful NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
38755	"Homicide or assault by fight, brawl or rape NOS"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
38319	Battered baby syndrome NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
24654	Child battering or other maltreatment by parent	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
106967	Victim of human trafficking	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
24224	Homicidal cut of any part of body	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
53398	[V]Family history of physical abuse to sibling	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
53084	Late effects of homicide or assault	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
16226	Risk of non-accidental injury	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
39640	"Battered person unspecified, syndrome"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
41298	[X]Personlty chang aft expos life-threat sit/victim/terrorsm	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
52916	"[X]Assault by blunt object, occurrence at home"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment	Home		1	read	1
98128	Deinfibulation of vulva	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
33823	"[X]Assault by other specified means, occurrence at home"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment	Home			read	1
41338	[V]Family history of sibling abuse NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
60988	[V]Family history of sibling abuse by family member NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
39837	[X]Other maltreatment syndromes	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
43768	"[X]Other maltreatment syndromes, by parent"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
42388	Battered child syndrome NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
59053	Assault by homicidal burns NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
53458	Homicidal puncture of any part of body	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
111174	HO domestic physical abuse	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
24653	Child battering or other maltreatment by other spec person	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
108055	Non-accidental traumatic head injury to child	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
50113	Battered baby suspect - FH	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	3
63822	Child battering or other maltreatment by person NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
109194	DASH (Dom Abuse Stalking Harassment HBV) 2009 Risk Checklist	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
43307	"Battered man, unspecified"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
58830	[V]Child battering	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
72629	[X]Personal history of other physical trauma	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
66514	Homicide	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment	Home		1	read	1
70764	"[X]Other maltreatment syndromes, by acquaintance or friend"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
108114	"[X]Maltreatment, by parent"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
67173	Child abuse investigation	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	3
56797	Assassination attempt NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
57258	"[X]Other maltreatment syndromes, by other specified persons"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
60116	[X]Assault by unspecif chemical/noxious substance occ home	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment	Home		1	read	1
71587	FH: Non-accid. inj. to child	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
91601	Assassination successful NOS	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
60523	FH: Child battering	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				read	1
71743	"[X]Other maltreatment syndromes, by official authorities"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
101537	[X]Assault by push/plac victm befor movng obj occurrn home	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment	Home		1	read	1
104695	[X]Maltreatment	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
109315	"[X]Other maltreatment syndromes, by unspecified person"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
110598	"[X]Maltreatment, by acquaintance or friend"	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	read	1
Z616	Problems related to alleged physical abuse of child	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				ICD-10	1
Z045	Examination and observation following other inflicted injury	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment				ICD-10	1
p_P072	Deinfibulation of vulva	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	OPCS-4	1
p_R272	Deinfibulation of vulva to facilitate delivery	Physical or sexual abuse	Physical abuse	Physical or sexual abuse	Child maltreatment			1	OPCS-4	1
T741	Physical abuse	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	ICD-10	1
7387	History of sexual abuse	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
3879	Sexual abuse	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
3750	Sexual assault	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
7816	[X]Rape	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
22840	Victim of sexual abuse	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
12264	[V]Observation following alleged rape	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
22888	On sex offenders register	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	2
36338	[X]Sexual assault by bodily force	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
35408	At risk of sexual abuse	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
24008	[V]Problem relatd/alleg sex abuse cld by person prim sup grp	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
28782	Sexual abuse counselling	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
52617	Alleged perpetrator of sexual abuse	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	2
24072	[V]Probs rel alleg sex abuse child by pers out prim sup grp	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
24895	[X]Attempted rape	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
108967	Seen in sexual assault referral centre	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
24085	[V]FH of sexual abuse to sibling by family member	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
43137	"Homicide and assault by fight, brawl and rape"	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
107403	Suspected sexual abuse of child	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	3
31980	Prostitutes	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
47066	[V]Family history of sexual abuse to sibling	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
48811	[X]Sexual assault by bodily force occurrn unspecified place	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
24575	"[X]Sexual assault by bodily force, occurrence at home"	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment	Home		1	read	1
61907	Exam. for alleged rape	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
105070	Child protection category sexual	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment			1	read	1
53152	[V]Observation following alleged rape or seduction	Physical or sexual abuse	Sexual abuse (CM)	Physical or sexual abuse	Child maltreatment				read	1
